Timestamp,Longitude,Latitude,Speed,Operatorname,CellID,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,PINGAVG,PINGMIN,PINGMAX,PINGSTDEV,PINGLOSS,CELLHEX,NODEHEX,LACHEX,RAWCELLID,NRxRSRP,NRxRSRQ
2020.02.27_19.32.00,-8.394656,51.886262,0,B,11,5G,-98,-12,2.0,11,-107,112,7,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102.0,-16.0
2020.02.27_19.32.02,-8.394656,51.886262,0,B,11,5G,-98,-12,2.0,11,-107,107140,313,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102.0,-16.0
2020.02.27_19.32.03,-8.394656,51.886262,0,B,11,5G,-97,-15,0.0,9,-107,123775,217,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-18.0
2020.02.27_19.32.04,-8.394656,51.886262,0,B,11,5G,-97,-15,0.0,9,-107,124793,204,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-18.0
2020.02.27_19.32.05,-8.394656,51.886262,0,B,11,5G,-98,-13,9.0,10,-107,138913,233,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-19.0
2020.02.27_19.32.06,-8.394656,51.886262,0,B,11,5G,-98,-13,9.0,10,-107,142937,238,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-19.0
2020.02.27_19.32.07,-8.394656,51.886262,0,B,11,5G,-98,-10,4.0,13,-107,140131,243,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-106.0,-17.0
2020.02.27_19.32.09,-8.394656,51.886262,0,B,11,5G,-98,-10,4.0,13,-107,135319,230,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-106.0,-17.0
2020.02.27_19.32.10,-8.394656,51.886262,0,B,11,5G,-97,-10,9.0,8,-107,142360,236,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-16.0
2020.02.27_19.32.11,-8.394656,51.886262,0,B,11,5G,-97,-10,9.0,8,-107,145012,241,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-16.0
2020.02.27_19.32.13,-8.394656,51.886262,0,B,11,5G,-98,-11,4.0,10,-107,8958,407,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-18.0
2020.02.27_19.32.14,-8.394656,51.886262,0,B,11,5G,-98,-11,4.0,10,-107,8958,407,D,68.0,66.0,72.0,2.0,0.0,B,A4DF,9CBA,10805003,-104.0,-18.0
2020.02.27_19.32.14,-8.394656,51.886262,0,B,11,5G,-98,-11,1.0,12,-107,6796,143,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-17.0
2020.02.27_19.32.16,-8.394656,51.886262,0,B,11,5G,-98,-11,1.0,12,-107,131336,227,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-17.0
2020.02.27_19.32.17,-8.394656,51.886262,0,B,11,5G,-97,-13,2.0,12,-107,208747,252,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-19.0
2020.02.27_19.32.18,-8.394656,51.886262,0,B,11,5G,-97,-13,2.0,12,-107,221322,212,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-19.0
2020.02.27_19.32.19,-8.394656,51.886262,0,B,11,5G,-97,-11,8.0,14,-107,256533,190,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-16.0
2020.02.27_19.32.20,-8.394656,51.886262,0,B,11,5G,-97,-11,8.0,14,-107,271693,194,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-16.0
2020.02.27_19.32.21,-8.394656,51.886262,0,B,11,5G,-98,-17,2.0,12,-107,259610,180,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-106.0,-12.0
2020.02.27_19.32.22,-8.394656,51.886262,0,B,11,5G,-98,-17,2.0,12,-107,246337,167,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-106.0,-12.0
2020.02.27_19.32.23,-8.394656,51.886262,0,B,11,5G,-97,-16,3.0,9,-107,188448,134,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-106.0,-12.0
2020.02.27_19.32.25,-8.394656,51.886262,0,B,11,5G,-97,-16,3.0,9,-107,213143,295,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-106.0,-12.0
2020.02.27_19.32.27,-8.394656,51.886262,0,B,11,5G,-97,-15,6.0,9,-107,81287,37,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-18.0
2020.02.27_19.32.28,-8.394656,51.886262,0,B,11,5G,-97,-15,6.0,9,-107,81287,37,D,67.0,65.0,68.0,1.0,0.0,B,A4DF,9CBA,10805003,-105.0,-18.0
2020.02.27_19.32.28,-8.394656,51.886262,0,B,11,5G,-97,-11,7.0,14,-107,222,12,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-15.0
2020.02.27_19.32.29,-8.394656,51.886262,0,B,11,5G,-97,-11,7.0,14,-107,201576,292,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-15.0
2020.02.27_19.32.30,-8.394656,51.886262,0,B,11,5G,-98,-16,5.0,10,-107,242522,232,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102.0,-20.0
2020.02.27_19.32.31,-8.394656,51.886262,0,B,11,5G,-98,-16,5.0,10,-107,265881,236,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102.0,-20.0
2020.02.27_19.32.32,-8.394656,51.886262,0,B,11,5G,-98,-15,5.0,12,-107,251714,287,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-106.0,-14.0
2020.02.27_19.32.34,-8.394656,51.886262,0,B,11,5G,-98,-15,5.0,12,-107,254262,184,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-106.0,-14.0
2020.02.27_19.32.35,-8.394656,51.886262,0,B,11,5G,-98,-16,4.0,9,-107,187259,132,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102.0,-20.0
2020.02.27_19.32.36,-8.394656,51.886262,0,B,11,5G,-98,-16,4.0,9,-107,208150,162,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102.0,-20.0
2020.02.27_19.32.37,-8.394656,51.886262,0,B,11,5G,-98,-16,4.0,13,-107,274730,359,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-20.0
2020.02.27_19.32.38,-8.394656,51.886262,0,B,11,5G,-98,-16,4.0,13,-107,235588,168,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-20.0
2020.02.27_19.32.39,-8.394656,51.886262,0,B,11,5G,-98,-16,3.0,10,-107,264055,192,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102.0,-20.0
2020.02.27_19.32.40,-8.394656,51.886262,0,B,11,5G,-98,-16,3.0,10,-107,131367,187,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102.0,-20.0
2020.02.27_19.32.42,-8.394656,51.886262,0,B,11,5G,-98,-13,5.0,13,-107,2,2,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-17.0
2020.02.27_19.32.42,-8.394656,51.886262,0,B,11,5G,-98,-13,5.0,13,-107,2,2,D,67.0,64.0,72.0,3.0,0.0,B,A4DF,9CBA,10805003,-103.0,-17.0
2020.02.27_19.32.43,-8.394656,51.886262,0,B,11,5G,-98,-13,5.0,13,-107,132812,400,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-17.0
2020.02.27_19.32.44,-8.394656,51.886262,0,B,11,5G,-98,-11,9.0,15,-107,216204,363,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102.0,-18.0
2020.02.27_19.32.45,-8.394656,51.886262,0,B,11,5G,-98,-11,9.0,15,-107,199478,207,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102.0,-18.0
2020.02.27_19.32.46,-8.394656,51.886262,0,B,11,5G,-98,-11,8.0,9,-107,191433,190,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-106.0,-16.0
2020.02.27_19.32.47,-8.394656,51.886262,0,B,11,5G,-98,-11,8.0,9,-107,194756,229,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-106.0,-16.0
2020.02.27_19.32.48,-8.394656,51.886262,0,B,11,5G,-98,-16,3.0,12,-107,180726,242,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102.0,-20.0
2020.02.27_19.32.50,-8.394656,51.886262,0,B,11,5G,-98,-16,3.0,12,-107,189148,265,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102.0,-20.0
2020.02.27_19.32.51,-8.394656,51.886262,0,B,11,5G,-97,-11,8.0,14,-107,187169,260,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-17.0
2020.02.27_19.32.52,-8.394656,51.886262,0,B,11,5G,-97,-11,8.0,14,-107,200815,234,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-17.0
2020.02.27_19.32.53,-8.394656,51.886262,0,B,11,5G,-97,-12,6.0,9,-107,183964,214,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-15.0
2020.02.27_19.32.54,-8.394656,51.886262,0,B,11,5G,-97,-12,6.0,9,-107,152204,180,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-15.0
2020.02.27_19.32.55,-8.394656,51.886262,0,B,11,5G,-98,-13,9.0,9,-107,337,3,D,70.0,65.0,74.0,4.0,0.0,B,A4DF,9CBA,10805003,-105.0,-17.0
2020.02.27_19.32.55,-8.394656,51.886262,0,B,11,5G,-98,-13,9.0,9,-107,337,3,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-17.0
2020.02.27_19.32.57,-8.394656,51.886262,0,B,11,5G,-98,-13,9.0,9,-107,143446,362,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-17.0
2020.02.27_19.32.58,-8.394656,51.886262,0,B,11,5G,-97,-16,3.0,8,-107,201644,327,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102.0,-20.0
2020.02.27_19.32.59,-8.394656,51.886262,0,B,11,5G,-97,-16,3.0,8,-107,169709,270,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102.0,-20.0
2020.02.27_19.33.00,-8.394656,51.886262,0,B,11,5G,-97,-13,6.0,8,-107,167799,279,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-19.0
2020.02.27_19.33.01,-8.394656,51.886262,0,B,11,5G,-97,-13,6.0,8,-107,154180,269,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-19.0
2020.02.27_19.33.02,-8.394656,51.886262,0,B,11,5G,-98,-12,10.0,9,-109,161678,239,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102.0,-18.0
2020.02.27_19.33.04,-8.394656,51.886262,0,B,11,5G,-98,-12,10.0,9,-109,157752,222,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102.0,-18.0
2020.02.27_19.33.05,-8.394656,51.886262,0,B,11,5G,-98,-16,8.0,10,-109,180407,265,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-20.0
2020.02.27_19.33.06,-8.394656,51.886262,0,B,11,5G,-98,-16,8.0,10,-109,167446,254,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-20.0
2020.02.27_19.33.08,-8.394656,51.886262,0,B,11,5G,-98,-13,9.0,10,-109,73732,104,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-18.0
2020.02.27_19.33.09,-8.394656,51.886262,0,B,11,5G,-98,-13,9.0,10,-107,2,2,D,68.0,65.0,72.0,3.0,0.0,B,A4DF,9CBA,10805003,-103.0,-18.0
2020.02.27_19.33.09,-8.394656,51.886262,0,B,11,5G,-98,-13,3.0,12,-107,2,2,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-19.0
2020.02.27_19.33.10,-8.394656,51.886262,0,B,11,5G,-98,-13,3.0,12,-107,21183,202,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-19.0
2020.02.27_19.33.12,-8.394656,51.886262,0,B,11,5G,-98,-13,0.0,9,-107,22987,69,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102.0,-17.0
2020.02.27_19.33.13,-8.394656,51.886262,0,B,11,5G,-98,-13,0.0,9,-107,38648,124,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102.0,-17.0
2020.02.27_19.33.14,-8.394656,51.886262,0,B,11,5G,-98,-11,-2.0,11,-107,187015,289,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-17.0
2020.02.27_19.33.15,-8.394656,51.886262,0,B,11,5G,-98,-11,-2.0,11,-107,180720,295,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-17.0
2020.02.27_19.33.16,-8.394656,51.886262,0,B,11,5G,-98,-16,10.0,10,-107,184026,198,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-20.0
2020.02.27_19.33.17,-8.394656,51.886262,0,B,11,5G,-98,-16,10.0,10,-107,212369,235,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-20.0
2020.02.27_19.33.19,-8.394656,51.886262,0,B,11,5G,-97,-17,8.0,8,-107,196519,211,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-20.0
2020.02.27_19.33.20,-8.394656,51.886262,0,B,11,5G,-97,-17,8.0,8,-107,170644,159,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-20.0
2020.02.27_19.33.22,-8.394656,51.886262,0,B,11,5G,-99,-17,5.0,12,-107,95832,139,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-107.0,-12.0
2020.02.27_19.33.23,-8.394656,51.886262,0,B,11,5G,-99,-17,5.0,12,-107,2,2,D,68.0,66.0,69.0,1.0,0.0,B,A4DF,9CBA,10805003,-107.0,-12.0
2020.02.27_19.33.23,-8.394656,51.886262,0,B,11,5G,-98,-17,3.0,11,-107,2,2,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-107.0,-10.0
2020.02.27_19.33.24,-8.394656,51.886262,0,B,11,5G,-98,-17,3.0,11,-107,22664,186,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-107.0,-10.0
2020.02.27_19.33.26,-8.394656,51.886262,0,B,11,5G,-98,-18,4.0,11,-107,23853,77,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-107.0,-10.0
2020.02.27_19.33.27,-8.394656,51.886262,0,B,11,5G,-98,-18,4.0,11,-107,122730,288,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-107.0,-10.0
2020.02.27_19.33.28,-8.394656,51.886262,0,B,11,5G,-98,-18,4.0,6,-107,152807,235,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-101.0,-20.0
2020.02.27_19.33.29,-8.394656,51.886262,0,B,11,5G,-98,-18,4.0,6,-107,129513,196,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-101.0,-20.0
2020.02.27_19.33.30,-8.394656,51.886262,0,B,11,5G,-98,-17,0.0,11,-107,125607,184,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102.0,-20.0
2020.02.27_19.33.31,-8.394656,51.886262,0,B,11,5G,-98,-17,0.0,11,-107,89041,153,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102.0,-20.0
2020.02.27_19.33.33,-8.394656,51.886262,0,B,11,5G,-97,-16,5.0,10,-107,113594,160,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102.0,-20.0
2020.02.27_19.33.34,-8.394656,51.886262,0,B,11,5G,-97,-16,5.0,10,-109,114628,164,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102.0,-20.0
2020.02.27_19.33.36,-8.394656,51.886262,0,B,11,5G,-98,-16,6.0,8,-109,78742,271,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-108.0,-13.0
2020.02.27_19.33.37,-8.394656,51.886262,0,B,11,5G,-98,-16,6.0,8,-109,78742,271,D,65.0,62.0,68.0,2.0,0.0,B,A4DF,9CBA,10805003,-108.0,-13.0
2020.02.27_19.33.37,-8.394656,51.886262,0,B,11,5G,-98,-16,10.0,10,-109,114,9,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-107.0,-11.0
2020.02.27_19.33.38,-8.394656,51.886262,0,B,11,5G,-98,-16,10.0,10,-107,17223,189,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-107.0,-11.0
2020.02.27_19.33.40,-8.394656,51.886262,0,B,11,5G,-98,-14,8.0,7,-107,27356,131,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-10.0
2020.02.27_19.33.41,-8.394656,51.886262,0,B,11,5G,-98,-14,8.0,7,-107,58996,175,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-10.0
2020.02.27_19.33.42,-8.394656,51.886262,0,B,11,5G,-97,-16,5.0,10,-109,89617,190,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-108.0,-13.0
2020.02.27_19.33.43,-8.394656,51.886262,0,B,11,5G,-97,-16,5.0,10,-109,102538,689,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-108.0,-13.0
2020.02.27_19.33.44,-8.394656,51.886262,0,B,11,5G,-97,-17,4.0,13,-107,98371,198,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-107.0,-12.0
2020.02.27_19.33.45,-8.394656,51.886262,0,B,11,5G,-97,-17,4.0,13,-107,67335,151,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-107.0,-12.0
2020.02.27_19.33.47,-8.394656,51.886262,0,B,11,5G,-98,-16,3.0,9,-107,119187,226,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-19.0
2020.02.27_19.33.48,-8.394656,51.886262,0,B,11,5G,-98,-16,3.0,9,-109,88678,143,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-19.0
2020.02.27_19.33.50,-8.394656,51.886262,0,B,11,5G,-98,-15,4.0,14,-109,20299,48,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-20.0
2020.02.27_19.33.51,-8.394656,51.886262,0,B,11,5G,-98,-15,4.0,14,-109,20299,48,D,68.0,65.0,74.0,4.0,0.0,B,A4DF,9CBA,10805003,-104.0,-20.0
2020.02.27_19.33.51,-8.394656,51.886262,0,B,11,5G,-98,-10,9.0,8,-109,4567,78,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-17.0
2020.02.27_19.33.52,-8.394656,51.886262,0,B,11,5G,-98,-10,9.0,8,-109,17245,139,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-17.0
2020.02.27_19.33.54,-8.394656,51.886262,0,B,11,5G,-98,-14,5.0,10,-109,56879,211,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-17.0
2020.02.27_19.33.55,-8.394656,51.886262,0,B,11,5G,-98,-14,5.0,10,-109,104847,209,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-17.0
2020.02.27_19.33.56,-8.394656,51.886262,0,B,11,5G,-98,-14,6.0,10,-109,95839,193,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102.0,-19.0
2020.02.27_19.33.57,-8.394656,51.886262,0,B,11,5G,-98,-14,6.0,10,-109,90184,214,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102.0,-19.0
2020.02.27_19.33.58,-8.394656,51.886262,0,B,11,5G,-98,-17,5.0,11,-109,83718,193,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102.0,-20.0
2020.02.27_19.33.59,-8.394656,51.886262,0,B,11,5G,-98,-17,5.0,11,-109,109963,234,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102.0,-20.0
2020.02.27_19.34.01,-8.394656,51.886262,0,B,11,5G,-98,-18,4.0,10,-109,91614,215,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102.0,-20.0
2020.02.27_19.34.02,-8.394656,51.886262,0,B,11,5G,-98,-18,4.0,10,-109,100697,225,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102.0,-20.0
2020.02.27_19.34.03,-8.394656,51.886262,0,B,11,5G,-98,-17,4.0,10,-109,115112,189,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-20.0
2020.02.27_19.34.04,-8.394656,51.886262,0,B,11,5G,-98,-17,4.0,10,-109,9432,33,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-20.0
2020.02.27_19.34.05,-8.394656,51.886262,0,B,11,5G,-98,-17,4.0,10,-109,9432,33,D,66.0,64.0,67.0,1.0,0.0,B,A4DF,9CBA,10805003,-103.0,-20.0
2020.02.27_19.34.05,-8.394656,51.886262,0,B,11,5G,-98,-13,10.0,8,-107,4038,77,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-17.0
2020.02.27_19.34.06,-8.394656,51.886262,0,B,11,5G,-98,-13,10.0,8,-107,14893,157,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-17.0
2020.02.27_19.34.08,-8.394656,51.886262,0,B,11,5G,-98,-15,8.0,13,-107,36711,146,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-18.0
2020.02.27_19.34.09,-8.394656,51.886262,0,B,11,5G,-98,-15,8.0,13,-107,48718,121,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-18.0
2020.02.27_19.34.10,-8.394656,51.886262,0,B,11,5G,-97,-17,5.0,12,-107,53979,164,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-107.0,-13.0
2020.02.27_19.34.11,-8.394656,51.886262,0,B,11,5G,-97,-17,5.0,12,-109,57013,175,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-107.0,-13.0
2020.02.27_19.34.12,-8.394656,51.886262,0,B,11,5G,-99,-17,5.0,11,-107,70024,201,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-20.0
2020.02.27_19.34.13,-8.394656,51.886262,0,B,11,5G,-99,-17,5.0,11,-107,61551,224,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-20.0
2020.02.27_19.34.14,-8.394656,51.886262,0,B,11,5G,-96,-14,5.0,11,-107,48114,178,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102.0,-20.0
2020.02.27_19.34.16,-8.394656,51.886262,0,B,11,5G,-96,-14,5.0,11,-107,56098,617,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102.0,-20.0
2020.02.27_19.34.17,-8.394656,51.886262,0,B,11,5G,-97,-15,4.0,14,-109,31686,110,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-107.0,-14.0
2020.02.27_19.34.18,-8.394656,51.886262,0,B,11,5G,-97,-15,4.0,14,-109,16251,192,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-107.0,-14.0
2020.02.27_19.34.18,-8.394656,51.886262,0,B,11,5G,-97,-15,4.0,14,-107,16251,192,D,76.0,64.0,107.0,18.0,0.0,B,A4DF,9CBA,10805003,-107.0,-14.0
2020.02.27_19.34.19,-8.394656,51.886262,0,B,11,5G,-97,-14,1.0,14,-107,12427,209,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-106.0,-10.0
2020.02.27_19.34.20,-8.394656,51.886262,0,B,11,5G,-97,-14,1.0,14,-107,45962,155,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-106.0,-10.0
2020.02.27_19.34.21,-8.394656,51.886262,0,B,11,5G,-98,-17,-1.0,11,-107,61883,179,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-106.0,-14.0
2020.02.27_19.34.23,-8.394656,51.886262,0,B,11,5G,-98,-17,-1.0,11,-107,48781,504,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-106.0,-14.0
2020.02.27_19.34.24,-8.394656,51.886262,0,B,11,5G,-98,-18,-2.0,11,-107,34765,145,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-106.0,-14.0
2020.02.27_19.34.25,-8.394656,51.886262,0,B,11,5G,-98,-18,-2.0,11,-107,37338,137,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-106.0,-14.0
2020.02.27_19.34.26,-8.394656,51.886262,0,B,11,5G,-97,-17,-1.0,11,-107,37622,129,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-13.0
2020.02.27_19.34.27,-8.394656,51.886262,0,B,11,5G,-97,-17,-1.0,11,-107,54271,207,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-13.0
2020.02.27_19.34.28,-8.394656,51.886262,0,B,11,5G,-98,-16,-1.0,11,-107,26577,228,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-10.0
2020.02.27_19.34.31,-8.394656,51.886262,0,B,11,5G,-98,-17,-1.0,12,-107,59504,199,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-12.0
2020.02.27_19.34.32,-8.394656,51.886262,0,B,11,5G,-98,-17,-1.0,12,-107,0,1,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-12.0
2020.02.27_19.34.32,-8.394656,51.886262,0,B,11,5G,-98,-17,-1.0,12,-107,0,1,D,68.0,64.0,73.0,4.0,0.0,B,A4DF,9CBA,10805003,-105.0,-12.0
2020.02.27_19.34.33,-8.394656,51.886262,0,B,11,5G,-97,-16,3.0,8,-107,9180,192,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-100.0,-19.0
2020.02.27_19.34.34,-8.394656,51.886262,0,B,11,5G,-97,-16,3.0,8,-107,45262,188,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-100.0,-19.0
2020.02.27_19.34.35,-8.394656,51.886262,0,B,11,5G,-97,-18,0.0,11,-107,54474,181,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-106.0,-13.0
2020.02.27_19.34.36,-8.394656,51.886262,0,B,11,5G,-97,-18,0.0,11,-107,49698,149,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-106.0,-13.0
2020.02.27_19.34.38,-8.394656,51.886262,0,B,11,5G,-97,-18,-1.0,12,-107,62437,210,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-106.0,-13.0
2020.02.27_19.34.39,-8.394656,51.886262,0,B,11,5G,-97,-18,-1.0,12,-107,57119,218,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-106.0,-13.0
2020.02.27_19.34.40,-8.394656,51.886262,0,B,11,5G,-97,-18,0.0,11,-107,41574,129,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102.0,-20.0
2020.02.27_19.34.41,-8.394656,51.886262,0,B,11,5G,-97,-18,0.0,11,-107,41568,179,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102.0,-20.0
2020.02.27_19.34.42,-8.394656,51.886262,0,B,11,5G,-97,-17,1.0,11,-107,43377,187,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-106.0,-13.0
2020.02.27_19.34.43,-8.394656,51.886262,0,B,11,5G,-97,-17,1.0,11,-107,30161,94,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-106.0,-13.0
2020.02.27_19.34.45,-8.394656,51.886262,0,B,11,5G,-97,-16,-1.0,11,-107,28194,87,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-106.0,-13.0
2020.02.27_19.34.46,-8.394656,51.886262,0,B,11,5G,-97,-16,-1.0,11,-107,12302,136,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-106.0,-13.0
2020.02.27_19.34.46,-8.394656,51.886262,0,B,11,5G,-97,-16,-1.0,11,-107,12302,136,D,68.0,67.0,72.0,2.0,0.0,B,A4DF,9CBA,10805003,-106.0,-13.0
2020.02.27_19.34.47,-8.394656,51.886262,0,B,11,5G,-98,-15,-4.0,11,-107,9469,200,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-20.0
